 BOEING-VERTOL VR-5 AIRFOIL
1.00000  0.00040
0.98000  0.00180
0.95000  0.00540
0.89000  0.01500
0.85000  0.02260
0.81000  0.03090
0.77000  0.03940
0.73000  0.04730
0.68000  0.05670
0.63000  0.06590
0.58000  0.07430
0.53000  0.08140
0.48000  0.08760
0.43000  0.09200
0.35000  0.09400
0.31000  0.09300
0.27000  0.09030
0.21000  0.08400
0.16000  0.07600
0.12000  0.06640
0.08500  0.05630
0.06000  0.04720
0.04000  0.03860
0.02250  0.02910
0.01100  0.02090
0.00700  0.01720
0.00350  0.01340
0.00000  0.00000
0.00350 -0.00460
0.00700 -0.00680
0.01100 -0.00863
0.02250 -0.01135
0.04000 -0.01340
0.06000 -0.01520
0.08500 -0.01670
0.12000 -0.01810
0.16000 -0.01960
0.21000 -0.02200
0.27000 -0.02440
0.31000 -0.02580
0.35000 -0.02600
0.43000 -0.02620
0.48000 -0.02600
0.53000 -0.02440
0.58000 -0.02200
0.63000 -0.01900
0.68000 -0.01580
0.73000 -0.01260
0.77000 -0.00980
0.81000 -0.00720
0.85000 -0.00500
0.89000 -0.00290
0.95000 -0.00045
0.98000 -0.00040
1.00000 -0.00040
