MH45
1.00000  0.00000
0.99669 -0.00010
0.98669 -0.00021
0.97013  0.00016
0.94746  0.00130
0.91917  0.00332
0.88574  0.00629
0.84775  0.01028
0.80590  0.01536
0.76107  0.02140
0.71405  0.02803
0.66547  0.03488
0.61587  0.04154
0.56569  0.04768
0.51532  0.05306
0.46516  0.05755
0.41564  0.06108
0.36723  0.06358
0.32039  0.06498
0.27558  0.06523
0.23318  0.06425
0.19353  0.06203
0.15691  0.05862
0.12363  0.05410
0.09395  0.04858
0.06813  0.04218
0.04634  0.03500
0.02867  0.02722
0.01520  0.01906
0.00588  0.01088
0.00079  0.00326
0.00000  0.00000
0.00068 -0.00279
0.00641 -0.00788
0.01781 -0.01310
0.03421 -0.01814
0.05531 -0.02277
0.08085 -0.02678
0.11065 -0.02991
0.14460 -0.03206
0.18252 -0.03329
0.22408 -0.03366
0.26891 -0.03330
0.31654 -0.03229
0.36646 -0.03073
0.41816 -0.02875
0.47104 -0.02646
0.52449 -0.02399
0.57786 -0.02143
0.63049 -0.01888
0.68174 -0.01640
0.73095 -0.01403
0.77754 -0.01179
0.82094 -0.00971
0.86062 -0.00782
0.89607 -0.00613
0.92686 -0.00465
0.95259 -0.00334
0.97293 -0.00219
0.98770 -0.00113
0.99683 -0.00031
1.00000  0.00000
