CLARK X AIRFOIL
1.00000  0.00120
0.95000  0.01290
0.90000  0.02400
0.80000  0.04420
0.70000  0.06150
0.60000  0.07550
0.50000  0.08520
0.40000  0.09000
0.30000  0.08900
0.20000  0.08080
0.15000  0.07280
0.10000  0.06080
0.07500  0.05220
0.05000  0.04160
0.02500  0.02760
0.01250  0.01860
0.00000  0.00000
0.01250 -0.01630
0.02500 -0.02200
0.05000 -0.02720
0.07500 -0.02960
0.10000 -0.03100
0.15000 -0.03180
0.20000 -0.03170
0.30000 -0.02800
0.40000 -0.02400
0.50000 -0.02000
0.60000 -0.01600
0.70000 -0.01200
0.80000 -0.00800
0.90000 -0.00400
0.95000 -0.00200
1.00000  0.00000
