HQ 2.5/9 B AIRFOIL
1.00000  0.00000
0.99436  0.00102
0.97757  0.00406
0.95000  0.00900
0.92698  0.01305
0.90000  0.01770
0.85000  0.02600
0.80000  0.03400
0.75004  0.04152
0.70000  0.04850
0.65006  0.05482
0.60000  0.06000
0.55004  0.06363
0.50000  0.06600
0.45001  0.06750
0.40000  0.06830
0.35000  0.06844
0.30000  0.06780
0.25000  0.06610
0.20000  0.06270
0.15000  0.05690
0.10000  0.04810
0.05000  0.03500
0.02500  0.02510
0.01250  0.01790
0.00500  0.01180
0.00000  0.00000
0.00500 -0.00590
0.01250 -0.00910
0.02500 -0.01190
0.05000 -0.01500
0.10000 -0.01820
0.15000 -0.02000
0.20000 -0.02130
0.25000 -0.02210
0.30000 -0.02230
0.35000 -0.02188
0.40000 -0.02070
0.45001 -0.01864
0.50000 -0.01600
0.55001 -0.01306
0.60000 -0.00980
0.64999 -0.00623
0.70000 -0.00280
0.74999  0.00003
0.80000  0.00230
0.85000  0.00400
0.90000  0.00450
0.92698  0.00394
0.95000  0.00300
0.97757  0.00145
0.99436  0.00037
1.00000  0.00000
