HQ 3.5/18 AIRFOIL
1.00000  0.00000
0.95000  0.01311
0.90000  0.02780
0.85000  0.04132
0.80000  0.05547
0.70000  0.08108
0.60000  0.10247
0.50000  0.11672
0.40000  0.12264
0.35000  0.12360
0.30000  0.12123
0.25000  0.11732
0.20000  0.11114
0.15000  0.10068
0.10000  0.08592
0.05000  0.06189
0.02500  0.04272
0.01250  0.02983
0.00500  0.01861
0.00000  0.00000
0.00500 -0.01067
0.01250 -0.01817
0.02500 -0.02568
0.05000 -0.03447
0.10000 -0.04392
0.15000 -0.05064
0.20000 -0.05350
0.25000 -0.05572
0.30000 -0.05625
0.35000 -0.05640
0.40000 -0.05556
0.50000 -0.04672
0.60000 -0.03457
0.70000 -0.01960
0.80000 -0.00693
0.85000 -0.00236
0.90000  0.00020
0.95000  0.00123
1.00000  0.00000
