NACA5406 : [128panels,Half cosine x-spacing]
         1 -8.2134e-18                      
    0.9994  0.00014349                      
   0.99762  0.00057281                      
   0.99465   0.0012846                      
    0.9905   0.0022731                      
   0.98519   0.0035307                      
   0.97871   0.0050475                      
    0.9711   0.0068116                      
   0.96236   0.0088093                      
   0.95251    0.011025                      
   0.94157    0.013442                      
   0.92958    0.016043                      
   0.91656    0.018806                      
   0.90253    0.021713                      
   0.88753    0.024741                      
    0.8716    0.027868                      
   0.85477    0.031072                      
   0.83708     0.03433                      
   0.81856    0.037619                      
   0.79928    0.040917                      
   0.77926    0.044199                      
   0.75855    0.047445                      
   0.73722    0.050632                      
    0.7153    0.053739                      
   0.69284    0.056745                      
   0.66991     0.05963                      
   0.64655    0.062377                      
   0.62283    0.064966                      
    0.5988    0.067383                      
   0.57451    0.069611                      
   0.55003    0.071636                      
   0.52542    0.073447                      
   0.50073    0.075032                      
   0.47604    0.076381                      
   0.45139    0.077488                      
   0.42685    0.078346                      
   0.40247    0.078952                      
   0.37812    0.079219                      
   0.35402    0.079033                      
   0.33028    0.078401                      
   0.30695    0.077338                      
    0.2841    0.075862                      
   0.26178    0.073994                      
   0.24006    0.071758                      
   0.21899    0.069183                      
   0.19862    0.066298                      
   0.17902    0.063136                      
   0.16023    0.059733                      
   0.14229    0.056124                      
   0.12526    0.052348                      
   0.10918    0.048443                      
  0.094084    0.044448                      
  0.080012    0.040403                      
  0.066996    0.036345                      
  0.055067    0.032312                      
  0.044252     0.02834                      
  0.034576    0.024463                      
   0.02606    0.020712                      
   0.01872    0.017117                      
  0.012572    0.013703                      
 0.0076263    0.010492                      
 0.0038925    0.007504                      
 0.0013757   0.0047526                      
7.8391e-05   0.0022491                      
         0           0                      
 0.0011262  -0.0019482                      
 0.0034395  -0.0035525                      
  0.006931  -0.0048164                      
  0.011588  -0.0057464                      
  0.017397  -0.0063512                      
   0.02434   -0.006642                      
  0.032396  -0.0066324                      
  0.041544  -0.0063384                      
  0.051758  -0.0057778                      
  0.063012  -0.0049709                      
  0.075276  -0.0039397                      
  0.088519  -0.0027079                      
   0.10271   -0.001301                      
   0.11781  0.00025409                      
   0.13379   0.0019293                      
    0.1506   0.0036954                      
   0.16821   0.0055224                      
   0.18659   0.0073799                      
   0.20568   0.0092368                      
   0.22544    0.011062                      
   0.24584    0.012826                      
   0.26682    0.014497                      
   0.28835    0.016047                      
   0.31037    0.017447                      
   0.33283    0.018671                      
   0.35569    0.019694                      
    0.3789    0.020492                      
   0.40244    0.021047                      
   0.42642    0.021457                      
    0.4506     0.02179                      
    0.4749    0.022037                      
   0.49927    0.022191                      
   0.52365    0.022245                      
   0.54799    0.022196                      
   0.57222    0.022041                      
   0.59629    0.021777                      
   0.62015    0.021406                      
   0.64373     0.02093                      
   0.66698    0.020352                      
   0.68984    0.019678                      
   0.71226    0.018912                      
   0.73418    0.018064                      
   0.75555    0.017142                      
   0.77631    0.016156                      
   0.79642    0.015115                      
   0.81583    0.014032                      
   0.83448    0.012919                      
   0.85234    0.011786                      
   0.86935    0.010647                      
   0.88548   0.0095129                      
   0.90068   0.0083966                      
   0.91491   0.0073098                      
   0.92815   0.0062636                      
   0.94035   0.0052691                      
   0.95148   0.0043364                      
   0.96152   0.0034751                      
   0.97045   0.0026938                      
   0.97823   0.0020004                      
   0.98484   0.0014017                      
   0.99028  0.00090367                      
   0.99452  0.00051121                      
   0.99756  0.00022812                      
   0.99939  5.7169e-05                      
         1  8.2134e-18                      
