NACA6207 : [128panels,Half cosine x-spacing]
          1  -9.607e-18                     
    0.99941  0.00014079                     
    0.99762  0.00056218                     
    0.99466   0.0012613                     
    0.99051   0.0022332                     
     0.9852   0.0034714                     
    0.97873   0.0049674                     
    0.97112   0.0067111                     
    0.96239   0.0086909                     
    0.95255    0.010893                     
    0.94162    0.013305                     
    0.92964    0.015908                     
    0.91664    0.018689                     
    0.90263    0.021628                     
    0.88765    0.024707                     
    0.87174    0.027908                     
    0.85493    0.031211                     
    0.83727    0.034598                     
    0.81879    0.038047                     
    0.79954     0.04154                     
    0.77956    0.045056                     
     0.7589    0.048576                     
    0.73761    0.052081                     
    0.71573    0.055552                     
    0.69333    0.058969                     
    0.67046    0.062315                     
    0.64716    0.065572                     
     0.6235    0.068724                     
    0.59953    0.071753                     
    0.57531    0.074645                     
    0.55089    0.077384                     
    0.52635    0.079956                     
    0.50173     0.08235                     
     0.4771    0.084552                     
    0.45252    0.086552                     
    0.42804    0.088341                     
    0.40374    0.089911                     
    0.37966    0.091254                     
    0.35586    0.092365                     
    0.33242    0.093241                     
    0.30937    0.093879                     
    0.28679    0.094279                     
    0.26472    0.094441                     
    0.24323    0.094368                     
    0.22236    0.094066                     
    0.20216    0.093539                     
    0.18111    0.092336                     
    0.16081    0.089861                     
    0.14153    0.086271                     
    0.12335    0.081733                     
    0.10632    0.076417                     
   0.090478    0.070492                     
   0.075858    0.064123                     
   0.062485    0.057468                     
   0.050378    0.050676                     
   0.039551    0.043888                     
    0.03001    0.037233                     
   0.021762    0.030828                     
   0.014807    0.024778                     
  0.0091451    0.019174                     
  0.0047714    0.014093                     
  0.0016799   0.0095958                     
-0.00013787   0.0057301                     
-0.00069323   0.0025265                     
          0           0                     
  0.0018978  -0.0018049                     
  0.0049531  -0.0028583                     
  0.0091436  -0.0031896                     
   0.014443  -0.0028408                     
   0.020824  -0.0018665                     
   0.028252   -0.000333                     
   0.036694   0.0016826                     
    0.04611   0.0040937                     
    0.05646    0.006805                     
     0.0677   0.0097144                     
   0.079786    0.012714                     
   0.092673    0.015693                     
    0.10631    0.018538                     
    0.12067    0.021134                     
    0.13569    0.023367                     
    0.15136    0.025125                     
    0.16763    0.026298                     
    0.18449    0.026777                     
    0.20214     0.02646                     
    0.22207    0.025842                     
    0.24267    0.025286                     
    0.26388    0.024784                     
    0.28566    0.024327                     
    0.30795    0.023907                     
     0.3307    0.023514                     
    0.35385    0.023138                     
    0.37736    0.022771                     
    0.40117    0.022404                     
    0.42523    0.022028                     
    0.44946    0.021636                     
    0.47383     0.02122                     
    0.49827    0.020775                     
    0.52272    0.020296                     
    0.54712    0.019777                     
    0.57143    0.019218                     
    0.59556    0.018614                     
    0.61948    0.017966                     
    0.64313    0.017274                     
    0.66643     0.01654                     
    0.68935    0.015765                     
    0.71182    0.014955                     
    0.73379    0.014112                     
    0.75521    0.013241                     
    0.77601     0.01235                     
    0.79616    0.011443                     
     0.8156    0.010528                     
    0.83429    0.009612                     
    0.85217   0.0087014                     
    0.86921   0.0078039                     
    0.88536   0.0069264                     
    0.90058    0.006076                     
    0.91483   0.0052595                     
    0.92808   0.0044834                     
     0.9403   0.0037537                     
    0.95144    0.003076                     
    0.96149   0.0024556                     
    0.97042   0.0018971                     
    0.97821   0.0014046                     
    0.98483  0.00098177                     
    0.99027  0.00063166                     
    0.99452  0.00035677                     
    0.99756  0.00015903                     
    0.99939  3.9826e-05                     
          1   9.607e-18                     
