NACA6618 : [128panels,Half cosine x-spacing]
          1 -2.3927e-17                     
    0.99944  0.00030628                     
    0.99774   0.0012224                     
    0.99492     0.00274                     
    0.99098   0.0048454                     
    0.98591   0.0075196                     
    0.97973    0.010739                     
    0.97245    0.014473                     
    0.96406     0.01869                     
    0.95459    0.023352                     
    0.94403    0.028416                     
    0.93241    0.033838                     
    0.91975    0.039569                     
    0.90605    0.045558                     
    0.89135    0.051753                     
    0.87565    0.058098                     
      0.859    0.064536                     
    0.84141     0.07101                     
    0.82292    0.077463                     
    0.80356    0.083837                     
    0.78338    0.090073                     
    0.76239    0.096115                     
    0.74067     0.10191                     
    0.71824     0.10739                     
    0.69515     0.11252                     
    0.67147     0.11725                     
    0.64725     0.12151                     
    0.62255     0.12528                     
    0.59749     0.12851                     
    0.57273     0.13132                     
    0.54775     0.13378                     
     0.5226     0.13587                     
    0.49736     0.13758                     
    0.47208     0.13888                     
    0.44685     0.13975                     
    0.42171     0.14019                     
    0.39675     0.14017                     
    0.37202     0.13968                     
    0.34761     0.13873                     
    0.32356     0.13731                     
    0.29996     0.13541                     
    0.27687     0.13305                     
    0.25434     0.13023                     
    0.23245     0.12695                     
    0.21126     0.12324                     
    0.19081     0.11911                     
    0.17118     0.11459                     
    0.15241     0.10969                     
    0.13454     0.10444                     
    0.11764    0.098883                     
    0.10174    0.093038                     
    0.08688    0.086942                     
   0.073098    0.080629                     
   0.060426    0.074137                     
   0.048892      0.0675                     
   0.038523    0.060753                     
   0.029339     0.05393                     
   0.021358    0.047066                     
   0.014596    0.040189                     
  0.0090625    0.033327                     
   0.004766    0.026507                     
  0.0017112    0.019749                     
 -0.0001001     0.01307                     
-0.00066915   0.0064839                     
          0           0                     
  0.0018737  -0.0062431                     
  0.0049154   -0.012109                     
  0.0091123   -0.017594                     
   0.014449   -0.022695                     
   0.020906   -0.027408                     
   0.028464   -0.031731                     
   0.037097   -0.035659                     
   0.046782   -0.039189                     
   0.057488   -0.042319                     
   0.069186   -0.045046                     
   0.081846   -0.047369                     
   0.095433    -0.04929                     
    0.10991    -0.05081                     
    0.12525   -0.051933                     
    0.14141   -0.052666                     
    0.15835   -0.053014                     
    0.17604    -0.05299                     
    0.19443   -0.052606                     
    0.21349   -0.051876                     
    0.23317   -0.050817                     
    0.25345   -0.049449                     
    0.27426   -0.047792                     
    0.29558   -0.045871                     
    0.31736   -0.043708                     
    0.33955    -0.04133                     
    0.36211   -0.038764                     
      0.385   -0.036036                     
    0.40816   -0.033173                     
    0.43156   -0.030204                     
    0.45514   -0.027154                     
    0.47885    -0.02405                     
    0.50264   -0.020915                     
    0.52647   -0.017773                     
    0.55027   -0.014646                     
      0.574   -0.011553                     
     0.5976  -0.0085123                     
    0.62044  -0.0056282                     
    0.64303  -0.0030421                     
    0.66542 -0.00075952                     
    0.68753   0.0012192                     
    0.70932   0.0028977                     
    0.73073   0.0042832                     
    0.75171   0.0053865                     
    0.77219   0.0062215                     
    0.79213   0.0068048                     
    0.81147   0.0071558                     
    0.83015   0.0072955                     
    0.84811   0.0072471                     
     0.8653   0.0070347                     
    0.88166   0.0066832                     
    0.89715   0.0062181                     
    0.91172   0.0056649                     
    0.92531   0.0050486                     
    0.93789   0.0043936                     
     0.9494   0.0037232                     
    0.95982   0.0030595                     
     0.9691   0.0024228                     
    0.97721   0.0018317                     
    0.98412   0.0013026                     
    0.98981  0.00084981                     
    0.99425  0.00048511                     
    0.99744  0.00021787                     
    0.99936  5.4807e-05                     
          1  2.3927e-17                     
