NACA2101 : [128panels,Half cosine x-spacing]
         1 -1.3864e-18                      
    0.9994  3.4044e-05                      
   0.99759  0.00013595                      
   0.99459  0.00030506                      
    0.9904  0.00054025                      
   0.98502  0.00084001                      
   0.97848   0.0012024                      
   0.97079    0.001625                      
   0.96196   0.0021053                      
   0.95202   0.0026401                      
   0.94099   0.0032261                      
    0.9289   0.0038596                      
   0.91577   0.0045368                      
   0.90165   0.0052536                      
   0.88655   0.0060057                      
   0.87053   0.0067887                      
   0.85361   0.0075979                      
   0.83584   0.0084289                      
   0.81727    0.009277                      
   0.79792    0.010137                      
   0.77786    0.011005                      
   0.75713    0.011877                      
   0.73578    0.012746                      
   0.71387     0.01361                      
   0.69143    0.014464                      
   0.66854    0.015302                      
   0.64524    0.016123                      
   0.62158    0.016921                      
   0.59764    0.017693                      
   0.57346    0.018435                      
    0.5491    0.019145                      
   0.52462    0.019818                      
   0.50009    0.020454                      
   0.47555    0.021048                      
   0.45107    0.021599                      
   0.42671    0.022106                      
   0.40253    0.022566                      
   0.37858    0.022979                      
   0.35492    0.023343                      
   0.33161    0.023658                      
   0.30871    0.023924                      
   0.28627    0.024141                      
   0.26434    0.024309                      
   0.24298     0.02443                      
   0.22224    0.024504                      
   0.20217    0.024534                      
   0.18282     0.02452                      
   0.16424    0.024464                      
   0.14646     0.02437                      
   0.12953     0.02424                      
    0.1135    0.024075                      
  0.098371    0.023874                      
  0.084035    0.023159                      
  0.070743    0.021738                      
  0.058526    0.019779                      
  0.047413    0.017443                      
  0.037427    0.014881                      
  0.028591    0.012233                      
  0.020921   0.0096261                      
  0.014431    0.007172                      
 0.0091337   0.0049683                      
 0.0050375   0.0030952                      
 0.0021483   0.0016158                      
0.00046908  0.00057519                      
         0           0                      
0.00073547 -9.4823e-05                      
  0.002667  0.00028714                      
 0.0057859   0.0011171                      
  0.010081   0.0023484                      
  0.015538   0.0039173                      
  0.022139   0.0057437                      
  0.029865    0.007732                      
  0.038693   0.0097725                      
  0.048598    0.011743                      
  0.059553     0.01351                      
  0.071529    0.014929                      
  0.084495     0.01585                      
  0.098421    0.016115                      
   0.11349    0.015916                      
   0.12952    0.015717                      
   0.14644    0.015523                      
   0.16421    0.015332                      
   0.18278    0.015142                      
   0.20213    0.014951                      
   0.22219    0.014758                      
   0.24291    0.014561                      
   0.26426    0.014358                      
   0.28618    0.014147                      
   0.30861    0.013926                      
    0.3315    0.013694                      
    0.3548     0.01345                      
   0.37844    0.013191                      
   0.40238    0.012916                      
   0.42656    0.012625                      
   0.45091    0.012317                      
   0.47538     0.01199                      
   0.49991    0.011645                      
   0.52444    0.011281                      
   0.54892    0.010899                      
   0.57327      0.0105                      
   0.59745    0.010083                      
    0.6214   0.0096495                      
   0.64505   0.0092016                      
   0.66835   0.0087405                      
   0.69125   0.0082681                      
   0.71369   0.0077863                      
   0.73561   0.0072975                      
   0.75697    0.006804                      
   0.77771   0.0063085                      
   0.79778   0.0058135                      
   0.81713    0.005322                      
   0.83571   0.0048367                      
   0.85349   0.0043604                      
   0.87042   0.0038961                      
   0.88646   0.0034466                      
   0.90156   0.0030146                      
    0.9157   0.0026028                      
   0.92883   0.0022137                      
   0.94093   0.0018497                      
   0.95197   0.0015133                      
   0.96192   0.0012063                      
   0.97076  0.00093081                      
   0.97846  0.00068849                      
   0.98501  0.00048085                      
   0.99039  0.00030918                      
   0.99459  0.00017454                      
   0.99759  7.7775e-05                      
    0.9994  1.9474e-05                      
         1  1.3864e-18                      
