NACA 66-021 AIRFOIL
1.00000  0.00000
0.95000  0.00717
0.90000  0.01924
0.85000  0.03324
0.80000  0.04796
0.75000  0.06251
0.70000  0.07610
0.65000  0.08793
0.60000  0.09692
0.55000  0.10186
0.50000  0.10434
0.45000  0.10500
0.40000  0.10407
0.35000  0.10154
0.30000  0.09738
0.25000  0.09153
0.20000  0.08376
0.15000  0.07369
0.10000  0.06052
0.07500  0.05233
0.05000  0.04269
0.02500  0.03045
0.01250  0.02240
0.00750  0.01804
0.00500  0.01525
0.00000  0.00000
0.00500 -0.01525
0.00750 -0.01804
0.01250 -0.02240
0.02500 -0.03045
0.05000 -0.04269
0.07500 -0.05233
0.10000 -0.06052
0.15000 -0.07369
0.20000 -0.08376
0.25000 -0.09153
0.30000 -0.09738
0.35000 -0.10154
0.40000 -0.10407
0.45000 -0.10500
0.50000 -0.10434
0.55000 -0.10186
0.60000 -0.09692
0.65000 -0.08793
0.70000 -0.07610
0.75000 -0.06251
0.80000 -0.04796
0.85000 -0.03324
0.90000 -0.01924
0.95000 -0.00717
1.00000  0.00000
