NACA 2-H-15 AIRFOIL
1.00000  0.00000
0.95000  0.00157
0.90000  0.00695
0.80000  0.03050
0.70000  0.06815
0.60000  0.10000
0.50000  0.11635
0.40000  0.11860
0.30000  0.10985
0.25000  0.10172
0.20000  0.09130
0.15000  0.07798
0.10000  0.06195
0.07500  0.05244
0.05000  0.04133
0.02500  0.02781
0.01250  0.01921
0.00000  0.00000
0.01250 -0.01989
0.02500 -0.02219
0.05000 -0.02338
0.07500 -0.02406
0.10000 -0.02475
0.15000 -0.02543
0.20000 -0.02600
0.25000 -0.02638
0.30000 -0.02705
0.40000 -0.02860
0.50000 -0.03045
0.60000 -0.03200
0.70000 -0.03185
0.80000 -0.02760
0.90000 -0.02545
0.95000 -0.02443
1.00000  0.00000
