 ONERA NACA CAMBRE AIRFOIL
1.00000  0.00120
0.97508  0.00492
0.96311  0.00672
0.93917  0.01033
0.91523  0.01383
0.87832  0.01886
0.85437  0.02216
0.81745  0.02689
0.76856  0.03302
0.73263  0.03732
0.68372  0.04275
0.64679  0.04668
0.61085  0.05038
0.57391  0.05381
0.53796  0.05702
0.50101  0.05994
0.45107  0.06339
0.41611  0.06558
0.36715  0.06780
0.33116  0.06881
0.31217  0.06923
0.28817  0.06939
0.25717  0.06916
0.22716  0.06847
0.19613  0.06699
0.17811  0.06580
0.15909  0.06422
0.14105  0.06223
0.12050  0.05937
0.10095  0.05600
0.08629  0.05285
0.07153  0.04910
0.06047  0.04578
0.05072  0.04235
0.04085  0.03822
0.02985  0.03250
0.01995  0.02632
0.01072  0.01907
0.00574  0.01401
0.00000  0.00000
0.00532 -0.01079
0.01016 -0.01397
0.01921 -0.01723
0.02897 -0.01959
0.03983 -0.02168
0.04960 -0.02344
0.05928 -0.02491
0.07025 -0.02679
0.08492 -0.02854
0.09949 -0.03039
0.11895 -0.03261
0.13941 -0.03476
0.15738 -0.03646
0.17636 -0.03819
0.19433 -0.03989
0.22529 -0.04231
0.25526 -0.04402
0.28623 -0.04529
0.31022 -0.04595
0.32922 -0.04617
0.36522 -0.04638
0.41423 -0.04581
0.44924 -0.04480
0.49927 -0.04304
0.53630 -0.04137
0.57233 -0.03938
0.60937 -0.03720
0.64541 -0.03471
0.68246 -0.03204
0.73152 -0.02827
0.76757 -0.02518
0.81665 -0.02070
0.85371 -0.01723
0.87775 -0.01474
0.91481 -0.01096
0.93886 -0.00827
0.96291 -0.00547
0.97493 -0.00408
1.00000 -0.00120
