GOE 14K AIRFOIL
1.00000  0.00000
0.95000  0.02260
0.90000  0.03800
0.80000  0.06120
0.70000  0.07760
0.60000  0.08500
0.50000  0.08700
0.40000  0.08380
0.30000  0.07760
0.20000  0.06610
0.15000  0.05810
0.10000  0.04800
0.05000  0.03400
0.02500  0.02375
0.00000  0.00000
0.02500 -0.01765
0.05000 -0.02330
0.10000 -0.03000
0.15000 -0.03360
0.20000 -0.03530
0.30000 -0.03580
0.40000 -0.03440
0.50000 -0.03300
0.60000 -0.03160
0.70000 -0.02960
0.80000 -0.02620
0.90000 -0.01950
0.95000 -0.01340
1.00000  0.00000
